Time,BASEAIRSYS3:DesPer 1:Des Heat Mass Flow [kg/s],BASEAIRSYS3:DesPer 1:Des Heat Cap [W],BASEAIRSYS3:DesPer 1:Des Cool Mass Flow [kg/s],BASEAIRSYS3:DesPer 1:Des Sens Cool Cap [W],BASEAIRSYS3:DesPer 1:Des Tot Cool Cap [W],BASEAIRSYS3:DesPer 2:Des Heat Mass Flow [kg/s],BASEAIRSYS3:DesPer 2:Des Heat Cap [W],BASEAIRSYS3:DesPer 2:Des Cool Mass Flow [kg/s],BASEAIRSYS3:DesPer 2:Des Sens Cool Cap [W],BASEAIRSYS3:DesPer 2:Des Tot Cool Cap [W],BASEAIRSYS3-10:DesPer 1:Des Heat Mass Flow [kg/s],BASEAIRSYS3-10:DesPer 1:Des Heat Cap [W],BASEAIRSYS3-10:DesPer 1:Des Cool Mass Flow [kg/s],BASEAIRSYS3-10:DesPer 1:Des Sens Cool Cap [W],BASEAIRSYS3-10:DesPer 1:Des Tot Cool Cap [W],BASEAIRSYS3-10:DesPer 2:Des Heat Mass Flow [kg/s],BASEAIRSYS3-10:DesPer 2:Des Heat Cap [W],BASEAIRSYS3-10:DesPer 2:Des Cool Mass Flow [kg/s],BASEAIRSYS3-10:DesPer 2:Des Sens Cool Cap [W],BASEAIRSYS3-10:DesPer 2:Des Tot Cool Cap [W],BASEAIRSYS3-2:DesPer 1:Des Heat Mass Flow [kg/s],BASEAIRSYS3-2:DesPer 1:Des Heat Cap [W],BASEAIRSYS3-2:DesPer 1:Des Cool Mass Flow [kg/s],BASEAIRSYS3-2:DesPer 1:Des Sens Cool Cap [W],BASEAIRSYS3-2:DesPer 1:Des Tot Cool Cap [W],BASEAIRSYS3-2:DesPer 2:Des Heat Mass Flow [kg/s],BASEAIRSYS3-2:DesPer 2:Des Heat Cap [W],BASEAIRSYS3-2:DesPer 2:Des Cool Mass Flow [kg/s],BASEAIRSYS3-2:DesPer 2:Des Sens Cool Cap [W],BASEAIRSYS3-2:DesPer 2:Des Tot Cool Cap [W],BASEAIRSYS3-3:DesPer 1:Des Heat Mass Flow [kg/s],BASEAIRSYS3-3:DesPer 1:Des Heat Cap [W],BASEAIRSYS3-3:DesPer 1:Des Cool Mass Flow [kg/s],BASEAIRSYS3-3:DesPer 1:Des Sens Cool Cap [W],BASEAIRSYS3-3:DesPer 1:Des Tot Cool Cap [W],BASEAIRSYS3-3:DesPer 2:Des Heat Mass Flow [kg/s],BASEAIRSYS3-3:DesPer 2:Des Heat Cap [W],BASEAIRSYS3-3:DesPer 2:Des Cool Mass Flow [kg/s],BASEAIRSYS3-3:DesPer 2:Des Sens Cool Cap [W],BASEAIRSYS3-3:DesPer 2:Des Tot Cool Cap [W],BASEAIRSYS3-4:DesPer 1:Des Heat Mass Flow [kg/s],BASEAIRSYS3-4:DesPer 1:Des Heat Cap [W],BASEAIRSYS3-4:DesPer 1:Des Cool Mass Flow [kg/s],BASEAIRSYS3-4:DesPer 1:Des Sens Cool Cap [W],BASEAIRSYS3-4:DesPer 1:Des Tot Cool Cap [W],BASEAIRSYS3-4:DesPer 2:Des Heat Mass Flow [kg/s],BASEAIRSYS3-4:DesPer 2:Des Heat Cap [W],BASEAIRSYS3-4:DesPer 2:Des Cool Mass Flow [kg/s],BASEAIRSYS3-4:DesPer 2:Des Sens Cool Cap [W],BASEAIRSYS3-4:DesPer 2:Des Tot Cool Cap [W],BASEAIRSYS3-5:DesPer 1:Des Heat Mass Flow [kg/s],BASEAIRSYS3-5:DesPer 1:Des Heat Cap [W],BASEAIRSYS3-5:DesPer 1:Des Cool Mass Flow [kg/s],BASEAIRSYS3-5:DesPer 1:Des Sens Cool Cap [W],BASEAIRSYS3-5:DesPer 1:Des Tot Cool Cap [W],BASEAIRSYS3-5:DesPer 2:Des Heat Mass Flow [kg/s],BASEAIRSYS3-5:DesPer 2:Des Heat Cap [W],BASEAIRSYS3-5:DesPer 2:Des Cool Mass Flow [kg/s],BASEAIRSYS3-5:DesPer 2:Des Sens Cool Cap [W],BASEAIRSYS3-5:DesPer 2:Des Tot Cool Cap [W],BASEAIRSYS3-6:DesPer 1:Des Heat Mass Flow [kg/s],BASEAIRSYS3-6:DesPer 1:Des Heat Cap [W],BASEAIRSYS3-6:DesPer 1:Des Cool Mass Flow [kg/s],BASEAIRSYS3-6:DesPer 1:Des Sens Cool Cap [W],BASEAIRSYS3-6:DesPer 1:Des Tot Cool Cap [W],BASEAIRSYS3-6:DesPer 2:Des Heat Mass Flow [kg/s],BASEAIRSYS3-6:DesPer 2:Des Heat Cap [W],BASEAIRSYS3-6:DesPer 2:Des Cool Mass Flow [kg/s],BASEAIRSYS3-6:DesPer 2:Des Sens Cool Cap [W],BASEAIRSYS3-6:DesPer 2:Des Tot Cool Cap [W],BASEAIRSYS3-7:DesPer 1:Des Heat Mass Flow [kg/s],BASEAIRSYS3-7:DesPer 1:Des Heat Cap [W],BASEAIRSYS3-7:DesPer 1:Des Cool Mass Flow [kg/s],BASEAIRSYS3-7:DesPer 1:Des Sens Cool Cap [W],BASEAIRSYS3-7:DesPer 1:Des Tot Cool Cap [W],BASEAIRSYS3-7:DesPer 2:Des Heat Mass Flow [kg/s],BASEAIRSYS3-7:DesPer 2:Des Heat Cap [W],BASEAIRSYS3-7:DesPer 2:Des Cool Mass Flow [kg/s],BASEAIRSYS3-7:DesPer 2:Des Sens Cool Cap [W],BASEAIRSYS3-7:DesPer 2:Des Tot Cool Cap [W],BASEAIRSYS3-8:DesPer 1:Des Heat Mass Flow [kg/s],BASEAIRSYS3-8:DesPer 1:Des Heat Cap [W],BASEAIRSYS3-8:DesPer 1:Des Cool Mass Flow [kg/s],BASEAIRSYS3-8:DesPer 1:Des Sens Cool Cap [W],BASEAIRSYS3-8:DesPer 1:Des Tot Cool Cap [W],BASEAIRSYS3-8:DesPer 2:Des Heat Mass Flow [kg/s],BASEAIRSYS3-8:DesPer 2:Des Heat Cap [W],BASEAIRSYS3-8:DesPer 2:Des Cool Mass Flow [kg/s],BASEAIRSYS3-8:DesPer 2:Des Sens Cool Cap [W],BASEAIRSYS3-8:DesPer 2:Des Tot Cool Cap [W],BASEAIRSYS3-9:DesPer 1:Des Heat Mass Flow [kg/s],BASEAIRSYS3-9:DesPer 1:Des Heat Cap [W],BASEAIRSYS3-9:DesPer 1:Des Cool Mass Flow [kg/s],BASEAIRSYS3-9:DesPer 1:Des Sens Cool Cap [W],BASEAIRSYS3-9:DesPer 1:Des Tot Cool Cap [W],BASEAIRSYS3-9:DesPer 2:Des Heat Mass Flow [kg/s],BASEAIRSYS3-9:DesPer 2:Des Heat Cap [W],BASEAIRSYS3-9:DesPer 2:Des Cool Mass Flow [kg/s],BASEAIRSYS3-9:DesPer 2:Des Sens Cool Cap [W],BASEAIRSYS3-9:DesPer 2:Des Tot Cool Cap [W]
00:15:00,5.165079E-02,6.637570E+02,1.336780E-01,1.282848E+03,1.474332E+03,2.950040E-01,4.565991E+03,5.165079E-02,0.000000E+00,0.000000E+00,3.730654E-01,4.794210E+03,3.730654E-01,2.495083E+03,2.744560E+03,3.730654E-01,1.335399E+04,3.730654E-01,0.000000E+00,0.000000E+00,4.820504E-02,6.194760E+02,4.820504E-02,3.223982E+02,3.546339E+02,7.037630E-02,1.973067E+03,4.820504E-02,0.000000E+00,0.000000E+00,4.820516E-02,6.194776E+02,4.820516E-02,3.223990E+02,3.546348E+02,5.322005E-02,1.781511E+03,4.820516E-02,0.000000E+00,0.000000E+00,3.353389E-02,4.309392E+02,7.452578E-02,7.028136E+02,9.326752E+02,8.600473E-02,1.786229E+03,3.353389E-02,0.000000E+00,0.000000E+00,1.047938E-02,1.346690E+02,1.102093E-01,1.221035E+03,1.616951E+03,1.356868E-01,1.773111E+03,1.047938E-02,0.000000E+00,0.000000E+00,3.772573E-02,4.848080E+02,1.720141E-01,1.776499E+03,2.408320E+03,3.477522E-01,4.811934E+03,3.772573E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.207275E-03,8.244397E+01,8.814966E+01,4.270867E-03,4.768464E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.467111E-02,1.885364E+02,2.874542E-02,2.595150E+02,2.942317E+02,4.929659E-02,9.117630E+02,1.467111E-02,0.000000E+00,0.000000E+00,2.724636E-02,3.501391E+02,7.045617E-02,6.893204E+02,1.071102E+03,5.884524E-02,1.328108E+03,2.724636E-02,0.000000E+00,0.000000E+00
00:30:00,5.165079E-02,6.714644E+02,8.829172E-02,7.742035E+02,8.890322E+02,1.991385E-01,3.540884E+03,5.165079E-02,0.000000E+00,0.000000E+00,3.730654E-01,4.849879E+03,3.730654E-01,2.439414E+03,2.687778E+03,3.730654E-01,1.335399E+04,3.730654E-01,0.000000E+00,0.000000E+00,4.820504E-02,6.266693E+02,4.820504E-02,3.152049E+02,3.472969E+02,4.820504E-02,1.725514E+03,4.820504E-02,0.000000E+00,0.000000E+00,4.820516E-02,6.266708E+02,4.820516E-02,3.152057E+02,3.472978E+02,4.820516E-02,1.725518E+03,4.820516E-02,0.000000E+00,0.000000E+00,3.353389E-02,4.359432E+02,4.933549E-02,4.176745E+02,5.418330E+02,5.733306E-02,1.466090E+03,3.353389E-02,0.000000E+00,0.000000E+00,1.047938E-02,1.362327E+02,7.283895E-02,8.300669E+02,1.133907E+03,9.045477E-02,1.268075E+03,1.047938E-02,0.000000E+00,0.000000E+00,3.772573E-02,4.904375E+02,1.133114E-01,1.131187E+03,1.537097E+03,2.318216E-01,3.517537E+03,3.772573E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.780551E-03,5.685736E+01,6.126049E+01,2.846580E-03,3.178234E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.467111E-02,1.907256E+02,1.899301E-02,1.477865E+02,1.664808E+02,3.286225E-02,7.282676E+02,1.467111E-02,0.000000E+00,0.000000E+00,2.724636E-02,3.542048E+02,4.677064E-02,4.269312E+02,6.606737E+02,3.922916E-02,1.109085E+03,2.724636E-02,0.000000E+00,0.000000E+00
00:45:00,5.165079E-02,6.791718E+02,5.165079E-02,3.300288E+02,3.642607E+02,1.132396E-01,2.641333E+03,5.165079E-02,0.000000E+00,0.000000E+00,3.730654E-01,4.905549E+03,3.730654E-01,2.383745E+03,2.630997E+03,3.730654E-01,1.335399E+04,3.730654E-01,0.000000E+00,0.000000E+00,4.820504E-02,6.338625E+02,4.820504E-02,3.080117E+02,3.399599E+02,4.820504E-02,1.725514E+03,4.820504E-02,0.000000E+00,0.000000E+00,4.820516E-02,6.338641E+02,4.820516E-02,3.080125E+02,3.399608E+02,4.820516E-02,1.725518E+03,4.820516E-02,0.000000E+00,0.000000E+00,3.353389E-02,4.409472E+02,3.353389E-02,2.142687E+02,2.364935E+02,3.353389E-02,1.200355E+03,3.353389E-02,0.000000E+00,0.000000E+00,1.047938E-02,1.377965E+02,3.611616E-02,4.012921E+02,5.508041E+02,4.522594E-02,7.630738E+02,1.047938E-02,0.000000E+00,0.000000E+00,3.772573E-02,4.960670E+02,5.599792E-02,4.631574E+02,5.890332E+02,1.159045E-01,2.223291E+03,3.772573E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.378480E-03,2.956543E+01,3.204920E+01,1.422971E-03,1.588761E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.467111E-02,1.929149E+02,1.467111E-02,9.374279E+01,1.034662E+02,1.643009E-02,5.447964E+02,1.467111E-02,0.000000E+00,0.000000E+00,2.724636E-02,3.582706E+02,2.724636E-02,1.740938E+02,1.921515E+02,2.724636E-02,9.752915E+02,2.724636E-02,0.000000E+00,0.000000E+00
01:00:00,5.165079E-02,6.868792E+02,5.165079E-02,3.223214E+02,3.563994E+02,5.165079E-02,1.848855E+03,5.165079E-02,0.000000E+00,0.000000E+00,3.730654E-01,4.961218E+03,3.730654E-01,2.328075E+03,2.574215E+03,3.730654E-01,1.335399E+04,3.730654E-01,0.000000E+00,0.000000E+00,4.820504E-02,6.410557E+02,4.820504E-02,3.008185E+02,3.326231E+02,4.820504E-02,1.725514E+03,4.820504E-02,0.000000E+00,0.000000E+00,4.820516E-02,6.410573E+02,4.820516E-02,3.008192E+02,3.326239E+02,4.820516E-02,1.725518E+03,4.820516E-02,0.000000E+00,0.000000E+00,3.353389E-02,4.459511E+02,3.353389E-02,2.092647E+02,2.313896E+02,3.353389E-02,1.200355E+03,3.353389E-02,0.000000E+00,0.000000E+00,1.047938E-02,1.393602E+02,1.047938E-02,6.539544E+01,7.230950E+01,1.047938E-02,3.751123E+02,1.047938E-02,0.000000E+00,0.000000E+00,3.772573E-02,5.016965E+02,3.772573E-02,2.354235E+02,2.603141E+02,3.772573E-02,1.350404E+03,3.772573E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.467111E-02,1.951041E+02,1.467111E-02,9.155355E+01,1.012332E+02,1.467111E-02,5.251568E+02,1.467111E-02,0.000000E+00,0.000000E+00,2.724636E-02,3.623363E+02,2.724636E-02,1.700281E+02,1.880046E+02,2.724636E-02,9.752915E+02,2.724636E-02,0.000000E+00,0.000000E+00
01:15:00,5.165079E-02,6.920175E+02,5.165079E-02,3.171831E+02,3.511584E+02,5.477247E-02,1.897735E+03,5.165079E-02,0.000000E+00,0.000000E+00,3.730654E-01,4.998331E+03,3.730654E-01,2.290962E+03,2.536361E+03,3.730654E-01,1.335399E+04,3.730654E-01,0.000000E+00,0.000000E+00,4.820504E-02,6.458512E+02,4.820504E-02,2.960230E+02,3.277318E+02,4.820504E-02,1.725514E+03,4.820504E-02,0.000000E+00,0.000000E+00,4.820516E-02,6.458528E+02,4.820516E-02,2.960237E+02,3.277326E+02,4.820516E-02,1.725518E+03,4.820516E-02,0.000000E+00,0.000000E+00,3.353389E-02,4.492871E+02,3.353389E-02,2.059287E+02,2.279870E+02,3.353389E-02,1.200355E+03,3.353389E-02,0.000000E+00,0.000000E+00,1.047938E-02,1.404027E+02,1.047938E-02,6.435295E+01,7.124617E+01,1.047938E-02,3.751123E+02,1.047938E-02,0.000000E+00,0.000000E+00,3.772573E-02,5.054495E+02,3.772573E-02,2.316705E+02,2.564861E+02,3.772573E-02,1.350404E+03,3.772573E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.467111E-02,1.965636E+02,1.467111E-02,9.009405E+01,9.974455E+01,1.467111E-02,5.251568E+02,1.467111E-02,0.000000E+00,0.000000E+00,2.724636E-02,3.650468E+02,2.724636E-02,1.673176E+02,1.852399E+02,2.724636E-02,9.752915E+02,2.724636E-02,0.000000E+00,0.000000E+00
01:30:00,5.165079E-02,6.971557E+02,5.165079E-02,3.120448E+02,3.459176E+02,7.508720E-02,2.241338E+03,5.165079E-02,0.000000E+00,0.000000E+00,3.730654E-01,5.035444E+03,3.730654E-01,2.253849E+03,2.498507E+03,3.730654E-01,1.335399E+04,3.730654E-01,0.000000E+00,0.000000E+00,4.820504E-02,6.506467E+02,4.820504E-02,2.912275E+02,3.228406E+02,4.820504E-02,1.725514E+03,4.820504E-02,0.000000E+00,0.000000E+00,4.820516E-02,6.506483E+02,4.820516E-02,2.912282E+02,3.228414E+02,4.820516E-02,1.725518E+03,4.820516E-02,0.000000E+00,0.000000E+00,3.353389E-02,4.526231E+02,3.353389E-02,2.025927E+02,2.245844E+02,3.353389E-02,1.200355E+03,3.353389E-02,0.000000E+00,0.000000E+00,1.047938E-02,1.414452E+02,1.047938E-02,6.331045E+01,7.018287E+01,1.047938E-02,3.751123E+02,1.047938E-02,0.000000E+00,0.000000E+00,3.772573E-02,5.092025E+02,3.772573E-02,2.279175E+02,2.526582E+02,3.772573E-02,1.350404E+03,3.772573E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.467111E-02,1.980231E+02,1.467111E-02,8.863455E+01,9.825593E+01,1.467111E-02,5.251568E+02,1.467111E-02,0.000000E+00,0.000000E+00,2.724636E-02,3.677573E+02,2.724636E-02,1.646071E+02,1.824753E+02,2.724636E-02,9.752915E+02,2.724636E-02,0.000000E+00,0.000000E+00
01:45:00,5.165079E-02,7.022940E+02,5.165079E-02,3.069065E+02,3.406767E+02,8.708244E-02,2.442244E+03,5.165079E-02,0.000000E+00,0.000000E+00,3.730654E-01,5.072557E+03,3.730654E-01,2.216737E+03,2.460653E+03,3.730654E-01,1.335399E+04,3.730654E-01,0.000000E+00,0.000000E+00,4.820504E-02,6.554422E+02,4.820504E-02,2.864320E+02,3.179493E+02,4.820504E-02,1.725514E+03,4.820504E-02,0.000000E+00,0.000000E+00,4.820516E-02,6.554438E+02,4.820516E-02,2.864327E+02,3.179501E+02,4.820516E-02,1.725518E+03,4.820516E-02,0.000000E+00,0.000000E+00,3.353389E-02,4.559591E+02,3.353389E-02,1.992568E+02,2.211818E+02,3.353389E-02,1.200355E+03,3.353389E-02,0.000000E+00,0.000000E+00,1.047938E-02,1.424877E+02,1.047938E-02,6.226795E+01,6.911954E+01,1.047938E-02,3.751123E+02,1.047938E-02,0.000000E+00,0.000000E+00,3.772573E-02,5.129555E+02,3.772573E-02,2.241645E+02,2.488302E+02,3.772573E-02,1.350404E+03,3.772573E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.467111E-02,1.994826E+02,1.467111E-02,8.717505E+01,9.676728E+01,1.467111E-02,5.251568E+02,1.467111E-02,0.000000E+00,0.000000E+00,2.724636E-02,3.704678E+02,2.724636E-02,1.618966E+02,1.797107E+02,2.724636E-02,9.752915E+02,2.724636E-02,0.000000E+00,0.000000E+00
02:00:00,5.165079E-02,7.074323E+02,5.165079E-02,3.017683E+02,3.354359E+02,9.410603E-02,2.559887E+03,5.165079E-02,0.000000E+00,0.000000E+00,3.730654E-01,5.109670E+03,3.730654E-01,2.179624E+03,2.422799E+03,3.730654E-01,1.335399E+04,3.730654E-01,0.000000E+00,0.000000E+00,4.820504E-02,6.602377E+02,4.820504E-02,2.816365E+02,3.130581E+02,4.820504E-02,1.725514E+03,4.820504E-02,0.000000E+00,0.000000E+00,4.820516E-02,6.602393E+02,4.820516E-02,2.816372E+02,3.130589E+02,4.820516E-02,1.725518E+03,4.820516E-02,0.000000E+00,0.000000E+00,3.353389E-02,4.592951E+02,3.353389E-02,1.959208E+02,2.177792E+02,3.353389E-02,1.200355E+03,3.353389E-02,0.000000E+00,0.000000E+00,1.047938E-02,1.435302E+02,1.047938E-02,6.122545E+01,6.805623E+01,1.053479E-02,3.758846E+02,1.047938E-02,0.000000E+00,0.000000E+00,3.772573E-02,5.167084E+02,3.772573E-02,2.204115E+02,2.450023E+02,3.772573E-02,1.350404E+03,3.772573E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.467111E-02,2.009421E+02,1.467111E-02,8.571556E+01,9.527864E+01,1.467111E-02,5.251568E+02,1.467111E-02,0.000000E+00,0.000000E+00,2.724636E-02,3.731783E+02,2.818833E-02,1.749529E+02,2.107008E+02,2.724636E-02,9.752915E+02,2.724636E-02,0.000000E+00,0.000000E+00
02:15:00,5.165079E-02,7.112860E+02,5.165079E-02,2.979146E+02,3.315052E+02,1.013147E-01,2.680619E+03,5.165079E-02,0.000000E+00,0.000000E+00,3.730654E-01,5.137504E+03,3.730654E-01,2.151789E+03,2.394409E+03,3.730654E-01,1.335399E+04,3.730654E-01,0.000000E+00,0.000000E+00,4.820504E-02,6.638343E+02,4.820504E-02,2.780399E+02,3.093897E+02,4.820504E-02,1.725514E+03,4.820504E-02,0.000000E+00,0.000000E+00,4.820516E-02,6.638359E+02,4.820516E-02,2.780406E+02,3.093904E+02,4.820516E-02,1.725518E+03,4.820516E-02,0.000000E+00,0.000000E+00,3.353389E-02,4.617971E+02,3.353389E-02,1.934188E+02,2.152273E+02,3.353389E-02,1.200355E+03,3.353389E-02,0.000000E+00,0.000000E+00,1.047938E-02,1.443121E+02,1.047938E-02,6.044358E+01,6.725875E+01,1.946195E-02,5.128205E+02,1.047938E-02,0.000000E+00,0.000000E+00,3.772573E-02,5.195232E+02,3.772573E-02,2.175968E+02,2.421314E+02,3.772573E-02,1.350404E+03,3.772573E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.467111E-02,2.020367E+02,1.467111E-02,8.462093E+01,9.416217E+01,1.467111E-02,5.251568E+02,1.467111E-02,0.000000E+00,0.000000E+00,2.724636E-02,3.752112E+02,3.281297E-02,2.503293E+02,3.710056E+02,2.724636E-02,9.752915E+02,2.724636E-02,0.000000E+00,0.000000E+00
02:30:00,5.165079E-02,7.151397E+02,5.165079E-02,2.940609E+02,3.275746E+02,1.078601E-01,2.790244E+03,5.165079E-02,0.000000E+00,0.000000E+00,3.730654E-01,5.165339E+03,3.730654E-01,2.123954E+03,2.366019E+03,3.730654E-01,1.335399E+04,3.730654E-01,0.000000E+00,0.000000E+00,4.820504E-02,6.674309E+02,4.820504E-02,2.744433E+02,3.057213E+02,4.820504E-02,1.725514E+03,4.820504E-02,0.000000E+00,0.000000E+00,4.820516E-02,6.674326E+02,4.820516E-02,2.744440E+02,3.057220E+02,4.820516E-02,1.725518E+03,4.820516E-02,0.000000E+00,0.000000E+00,3.353389E-02,4.642991E+02,3.353389E-02,1.909168E+02,2.126753E+02,3.702762E-02,1.258870E+03,3.353389E-02,0.000000E+00,0.000000E+00,1.047938E-02,1.450939E+02,1.047938E-02,5.966170E+01,6.646127E+01,3.085255E-02,7.158789E+02,1.047938E-02,0.000000E+00,0.000000E+00,3.772573E-02,5.223379E+02,3.772573E-02,2.147820E+02,2.392604E+02,4.429528E-02,1.451016E+03,3.772573E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.467111E-02,2.031314E+02,1.467111E-02,8.352631E+01,9.304570E+01,1.467111E-02,5.251568E+02,1.467111E-02,0.000000E+00,0.000000E+00,2.724636E-02,3.772440E+02,3.690794E-02,3.168158E+02,5.037715E+02,2.724636E-02,9.752915E+02,2.724636E-02,0.000000E+00,0.000000E+00
