Time,ELECRESISTANCE+BASESYS4DX-1:DesPer 1:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-1:DesPer 1:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-1:DesPer 1:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-1:DesPer 1:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-1:DesPer 1:Des Tot Cool Cap [W],ELECRESISTANCE+BASESYS4DX-1:DesPer 2:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-1:DesPer 2:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-1:DesPer 2:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-1:DesPer 2:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-1:DesPer 2:Des Tot Cool Cap [W],ELECRESISTANCE+BASESYS4DX-2:DesPer 1:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-2:DesPer 1:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-2:DesPer 1:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-2:DesPer 1:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-2:DesPer 1:Des Tot Cool Cap [W],ELECRESISTANCE+BASESYS4DX-2:DesPer 2:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-2:DesPer 2:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-2:DesPer 2:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-2:DesPer 2:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-2:DesPer 2:Des Tot Cool Cap [W],ELECRESISTANCE+BASESYS4DX-3:DesPer 1:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-3:DesPer 1:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-3:DesPer 1:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-3:DesPer 1:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-3:DesPer 1:Des Tot Cool Cap [W],ELECRESISTANCE+BASESYS4DX-3:DesPer 2:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-3:DesPer 2:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-3:DesPer 2:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-3:DesPer 2:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-3:DesPer 2:Des Tot Cool Cap [W],ELECRESISTANCE+BASESYS4DX-5:DesPer 1:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-5:DesPer 1:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-5:DesPer 1:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-5:DesPer 1:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-5:DesPer 1:Des Tot Cool Cap [W],ELECRESISTANCE+BASESYS4DX-5:DesPer 2:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-5:DesPer 2:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-5:DesPer 2:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-5:DesPer 2:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-5:DesPer 2:Des Tot Cool Cap [W],ELECRESISTANCE+BASESYS4DX-6:DesPer 1:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-6:DesPer 1:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-6:DesPer 1:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-6:DesPer 1:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-6:DesPer 1:Des Tot Cool Cap [W],ELECRESISTANCE+BASESYS4DX-6:DesPer 2:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-6:DesPer 2:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-6:DesPer 2:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-6:DesPer 2:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-6:DesPer 2:Des Tot Cool Cap [W],ELECRESISTANCE+BASESYS4DX-7:DesPer 1:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-7:DesPer 1:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-7:DesPer 1:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-7:DesPer 1:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-7:DesPer 1:Des Tot Cool Cap [W],ELECRESISTANCE+BASESYS4DX-7:DesPer 2:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-7:DesPer 2:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-7:DesPer 2:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-7:DesPer 2:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-7:DesPer 2:Des Tot Cool Cap [W],ELECRESISTANCE+BASESYS4DX-8:DesPer 1:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-8:DesPer 1:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-8:DesPer 1:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-8:DesPer 1:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-8:DesPer 1:Des Tot Cool Cap [W],ELECRESISTANCE+BASESYS4DX-8:DesPer 2:Des Heat Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-8:DesPer 2:Des Heat Cap [W],ELECRESISTANCE+BASESYS4DX-8:DesPer 2:Des Cool Mass Flow [kg/s],ELECRESISTANCE+BASESYS4DX-8:DesPer 2:Des Sens Cool Cap [W],ELECRESISTANCE+BASESYS4DX-8:DesPer 2:Des Tot Cool Cap [W],ERV1:DesPer 1:Des Heat Mass Flow [kg/s],ERV1:DesPer 1:Des Heat Cap [W],ERV1:DesPer 1:Des Cool Mass Flow [kg/s],ERV1:DesPer 1:Des Sens Cool Cap [W],ERV1:DesPer 1:Des Tot Cool Cap [W],ERV1:DesPer 2:Des Heat Mass Flow [kg/s],ERV1:DesPer 2:Des Heat Cap [W],ERV1:DesPer 2:Des Cool Mass Flow [kg/s],ERV1:DesPer 2:Des Sens Cool Cap [W],ERV1:DesPer 2:Des Tot Cool Cap [W]
14:15:00,7.087790E-02,3.220829E+02,2.199753E-01,2.712189E+02,5.155741E+02,2.621025E-01,4.672210E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,9.018322E+01,5.343872E-02,7.595780E+01,1.233867E+02,3.409841E-02,8.695233E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,1.674834E+02,1.014630E-01,1.404208E+02,5.386035E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,2.318999E+02,3.036536E-01,1.947887E+02,1.040443E+03,2.148868E-01,3.656199E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,6.441668E+01,1.694183E-01,5.374325E+01,4.778412E+02,7.640472E-02,1.202243E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,2.963167E+02,6.520776E-02,2.497214E+02,2.927769E+02,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,2.963169E+02,6.520780E-02,2.497216E+02,2.927771E+02,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,3.968067E+03,1.646251E+00,2.167935E+04,2.774837E+04,1.309561E+00,3.612905E+04,8.732169E-01,0.000000E+00,0.000000E+00
14:30:00,7.087790E-02,3.220829E+02,2.259563E-01,2.712089E+02,5.193210E+02,2.617351E-01,4.668107E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,9.018322E+01,5.356999E-02,7.595773E+01,1.234035E+02,3.398548E-02,8.682624E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,1.674834E+02,1.015267E-01,1.404201E+02,5.387026E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,2.318999E+02,3.071283E-01,1.947727E+02,1.049731E+03,2.139100E-01,3.645294E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,6.441668E+01,1.674868E-01,5.374662E+01,4.776250E+02,7.607435E-02,1.198555E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,2.963167E+02,6.520776E-02,2.497214E+02,2.927769E+02,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,2.963169E+02,6.520780E-02,2.497216E+02,2.927771E+02,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,3.968067E+03,1.655662E+00,2.178416E+04,2.789138E+04,1.307593E+00,3.610707E+04,8.732169E-01,0.000000E+00,0.000000E+00
14:45:00,7.087790E-02,3.220829E+02,2.327800E-01,2.711970E+02,5.231303E+02,2.613780E-01,4.664121E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,9.018322E+01,5.365279E-02,7.595774E+01,1.234032E+02,3.388116E-02,8.670977E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,1.674834E+02,1.015723E-01,1.404199E+02,5.387807E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,2.318999E+02,3.119442E-01,1.947516E+02,1.060138E+03,2.130019E-01,3.635155E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,6.441668E+01,1.657348E-01,5.374973E+01,4.774311E+02,7.576831E-02,1.195138E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,2.963167E+02,6.520776E-02,2.497214E+02,2.927769E+02,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,2.963169E+02,6.520780E-02,2.497216E+02,2.927771E+02,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,3.968067E+03,1.667771E+00,2.191900E+04,2.807429E+04,1.305749E+00,3.608649E+04,8.732169E-01,0.000000E+00,0.000000E+00
15:00:00,7.087790E-02,3.220829E+02,2.400681E-01,2.711843E+02,5.265888E+02,2.610303E-01,4.660239E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,9.018322E+01,5.368440E-02,7.595781E+01,1.233810E+02,3.378456E-02,8.660190E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,1.674834E+02,1.015960E-01,1.404199E+02,5.387987E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,2.318999E+02,3.178809E-01,1.947266E+02,1.070796E+03,2.121568E-01,3.625718E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,6.441668E+01,1.641512E-01,5.375265E+01,4.772593E+02,7.548445E-02,1.191968E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,2.963167E+02,6.520776E-02,2.497214E+02,2.927769E+02,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,2.963169E+02,6.520780E-02,2.497216E+02,2.927771E+02,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,3.968067E+03,1.681890E+00,2.207622E+04,2.828561E+04,1.304020E+00,3.606719E+04,8.732169E-01,0.000000E+00,0.000000E+00
15:15:00,7.087790E-02,3.326594E+02,2.474776E-01,2.605954E+02,5.186539E+02,2.606916E-01,4.656456E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,9.314464E+01,5.365636E-02,7.299654E+01,1.203026E+02,3.369516E-02,8.650209E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,1.729832E+02,1.015902E-01,1.349205E+02,5.330698E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,2.395150E+02,3.246985E-01,1.870842E+02,1.073145E+03,2.113715E-01,3.616950E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,6.653199E+01,1.627128E-01,5.164007E+01,4.748971E+02,7.522160E-02,1.189033E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,3.060471E+02,6.520776E-02,2.399910E+02,2.828502E+02,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,3.060473E+02,6.520780E-02,2.399912E+02,2.828504E+02,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,4.098369E+03,1.697262E+00,2.211711E+04,2.837943E+04,1.302400E+00,3.604909E+04,8.732169E-01,0.000000E+00,0.000000E+00
15:30:00,7.087790E-02,3.432359E+02,2.547627E-01,2.500074E+02,5.101493E+02,2.603612E-01,4.652767E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,9.610606E+01,5.356983E-02,7.003535E+01,1.172025E+02,3.361237E-02,8.640965E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,1.784830E+02,1.015535E-01,1.294215E+02,5.272903E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,2.471300E+02,3.321909E-01,1.794406E+02,1.074599E+03,2.106418E-01,3.608803E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,6.864729E+01,1.613952E-01,4.952733E+01,4.725455E+02,7.497819E-02,1.186316E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,3.157775E+02,6.520776E-02,2.302606E+02,2.729236E+02,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,3.157777E+02,6.520780E-02,2.302608E+02,2.729238E+02,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,4.228672E+03,1.713329E+00,2.216573E+04,2.848157E+04,1.300880E+00,3.603212E+04,8.732169E-01,0.000000E+00,0.000000E+00
15:45:00,7.087790E-02,3.538124E+02,2.617406E-01,2.394209E+02,5.011395E+02,2.600386E-01,4.649165E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,9.906748E+01,5.342071E-02,6.707425E+01,1.140794E+02,3.353563E-02,8.632397E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,1.839828E+02,1.014816E-01,1.239230E+02,5.214520E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,2.547451E+02,3.401537E-01,1.717970E+02,1.074857E+03,2.099634E-01,3.601229E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,7.076260E+01,1.601713E-01,4.741451E+01,4.701923E+02,7.475270E-02,1.183798E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,3.255079E+02,6.520776E-02,2.205302E+02,2.629959E+02,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,3.255081E+02,6.520780E-02,2.205304E+02,2.629961E+02,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,4.358975E+03,1.729538E+00,2.221595E+04,2.858387E+04,1.299452E+00,3.601618E+04,8.732169E-01,0.000000E+00,0.000000E+00
16:00:00,7.087790E-02,3.643889E+02,2.684576E-01,2.288358E+02,4.918762E+02,2.597232E-01,4.645644E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,1.020289E+02,5.319873E-02,6.411323E+01,1.109196E+02,3.346443E-02,8.624447E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,1.894826E+02,1.013679E-01,1.184249E+02,5.154945E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,2.623602E+02,3.484900E-01,1.641541E+02,1.073984E+03,2.093323E-01,3.594183E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,7.287790E+01,1.589890E-01,4.530180E+01,4.677224E+02,7.454372E-02,1.181465E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,3.352383E+02,6.520776E-02,2.107998E+02,2.530692E+02,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,3.352385E+02,6.520780E-02,2.108000E+02,2.530694E+02,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,4.489278E+03,1.745598E+00,2.226450E+04,2.868106E+04,1.298110E+00,3.600119E+04,8.732169E-01,0.000000E+00,0.000000E+00
16:15:00,7.087790E-02,3.784909E+02,2.747812E-01,2.147264E+02,4.786199E+02,2.594146E-01,4.642198E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,1.059775E+02,5.292461E-02,6.016514E+01,1.067357E+02,3.339827E-02,8.617061E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,1.968156E+02,1.012244E-01,1.110939E+02,5.076036E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,2.725137E+02,3.570168E-01,1.539739E+02,1.069086E+03,2.087449E-01,3.587624E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,7.569831E+01,1.578620E-01,4.248412E+01,4.645428E+02,7.434992E-02,1.179301E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,3.482121E+02,6.520776E-02,1.978260E+02,2.398339E+02,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,3.482124E+02,6.520780E-02,1.978261E+02,2.398341E+02,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,4.663015E+03,1.761279E+00,2.226543E+04,2.872689E+04,1.296846E+00,3.598708E+04,8.732169E-01,0.000000E+00,0.000000E+00
16:30:00,7.087790E-02,3.925930E+02,2.805984E-01,2.006182E+02,4.650335E+02,2.591123E-01,4.638823E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,1.099260E+02,5.259802E-02,5.621711E+01,1.025324E+02,3.333675E-02,8.610191E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,2.041487E+02,1.010488E-01,1.037632E+02,4.996471E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,2.826671E+02,3.655382E-01,1.437957E+02,1.062740E+03,2.081976E-01,3.581514E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,7.851871E+01,1.567696E-01,3.966651E+01,4.613498E+02,7.417010E-02,1.177293E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,3.611860E+02,6.520776E-02,1.848521E+02,2.265985E+02,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,3.611863E+02,6.520780E-02,1.848522E+02,2.265986E+02,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,4.836752E+03,1.776145E+00,2.225727E+04,2.875940E+04,1.295655E+00,3.597379E+04,8.732169E-01,0.000000E+00,0.000000E+00
16:45:00,7.087790E-02,4.066950E+02,2.858014E-01,1.865114E+02,4.512009E+02,2.588159E-01,4.635514E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,1.138746E+02,5.221969E-02,5.226912E+01,9.830664E+01,3.327946E-02,8.603795E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,2.114817E+02,1.008397E-01,9.643285E+01,4.916153E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,2.928206E+02,3.738586E-01,1.336199E+02,1.055029E+03,2.076875E-01,3.575818E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,8.133912E+01,1.556937E-01,3.684902E+01,4.581046E+02,7.400315E-02,1.175429E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,3.741599E+02,6.520776E-02,1.718782E+02,2.133632E+02,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,3.741601E+02,6.520780E-02,1.718784E+02,2.133633E+02,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,5.010489E+03,1.789778E+00,2.223538E+04,2.877259E+04,1.294531E+00,3.596123E+04,8.732169E-01,0.000000E+00,0.000000E+00
17:00:00,7.087790E-02,4.207970E+02,2.900839E-01,1.724062E+02,4.369587E+02,2.585251E-01,4.632267E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,1.178232E+02,5.179881E-02,4.832118E+01,9.406372E+01,3.322606E-02,8.597832E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,2.188148E+02,1.006000E-01,8.910275E+01,4.835143E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,3.029740E+02,3.816736E-01,1.234475E+02,1.045761E+03,2.072117E-01,3.570505E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,8.415953E+01,1.546436E-01,3.403160E+01,4.548523E+02,7.384804E-02,1.173697E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,3.871337E+02,6.520776E-02,1.589044E+02,2.001279E+02,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,3.871340E+02,6.520780E-02,1.589045E+02,2.001280E+02,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,5.184226E+03,1.801538E+00,2.219265E+04,2.875779E+04,1.293469E+00,3.594937E+04,8.732169E-01,0.000000E+00,0.000000E+00
17:15:00,7.087790E-02,4.384245E+02,2.934298E-01,1.547772E+02,4.188105E+02,2.582397E-01,4.629080E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,1.227589E+02,5.133123E-02,4.338614E+01,8.878816E+01,3.317623E-02,8.592268E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,2.279811E+02,1.003269E-01,7.993968E+01,4.734452E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,3.156659E+02,3.888299E-01,1.107408E+02,1.032579E+03,2.067675E-01,3.565546E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,8.768503E+01,1.535896E-01,3.050919E+01,4.508128E+02,7.370385E-02,1.172087E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,4.033511E+02,6.520776E-02,1.426870E+02,1.835838E+02,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,4.033514E+02,6.520780E-02,1.426871E+02,1.835839E+02,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,5.401397E+03,1.811088E+00,2.208187E+04,2.866566E+04,1.292463E+00,3.593815E+04,8.732169E-01,0.000000E+00,0.000000E+00
17:30:00,7.087790E-02,4.560520E+02,2.956993E-01,1.371500E+02,4.003396E+02,2.579593E-01,4.625949E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,1.276946E+02,5.081844E-02,3.845115E+01,8.348948E+01,3.312966E-02,8.587069E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,2.371474E+02,1.000211E-01,7.077693E+01,4.633045E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,3.283577E+02,3.951090E-01,9.803825E+01,1.018172E+03,2.063525E-01,3.560912E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,9.121054E+01,1.525185E-01,2.698696E+01,4.467227E+02,7.356972E-02,1.170590E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,4.195684E+02,6.520776E-02,1.264697E+02,1.670389E+02,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,4.195687E+02,6.520780E-02,1.264698E+02,1.670391E+02,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,5.618568E+03,1.817953E+00,2.194121E+04,2.853444E+04,1.291511E+00,3.592752E+04,8.732169E-01,0.000000E+00,0.000000E+00
17:45:00,7.087790E-02,4.736795E+02,2.968543E-01,1.195245E+02,3.816233E+02,2.576836E-01,4.622871E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,1.326303E+02,5.024622E-02,3.351622E+01,7.815167E+01,3.308611E-02,8.582206E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,2.463138E+02,9.967598E-02,6.161455E+01,4.530550E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,3.410495E+02,4.003585E-01,8.534020E+01,1.002790E+03,2.059646E-01,3.556581E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,9.473605E+01,1.513995E-01,2.346504E+01,4.425260E+02,7.344486E-02,1.169195E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,4.357857E+02,6.520776E-02,1.102524E+02,1.504951E+02,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,4.357861E+02,6.520780E-02,1.102525E+02,1.504952E+02,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,5.835739E+03,1.821710E+00,2.176592E+04,2.835764E+04,1.290608E+00,3.591743E+04,8.732169E-01,0.000000E+00,0.000000E+00
18:00:00,7.087790E-02,4.913070E+02,2.966927E-01,1.019008E+02,3.624797E+02,2.574126E-01,4.619845E+03,7.087790E-02,0.000000E+00,0.000000E+00,1.984581E-02,1.375660E+02,4.962469E-02,2.858136E+01,7.278994E+01,3.304533E-02,8.577653E+02,1.984581E-02,0.000000E+00,0.000000E+00,3.685657E-02,2.554801E+02,9.935070E-02,5.245193E+01,4.430615E+02,3.685657E-02,1.319292E+03,3.685657E-02,0.000000E+00,0.000000E+00,5.103212E-02,3.537413E+02,4.043356E-01,7.264687E+01,9.862940E+02,2.056017E-01,3.552529E+03,5.103212E-02,0.000000E+00,0.000000E+00,1.417560E-02,9.826156E+01,1.502356E-01,1.994345E+01,4.382964E+02,7.332856E-02,1.167897E+03,1.417560E-02,0.000000E+00,0.000000E+00,6.520776E-02,4.520031E+02,6.520776E-02,9.403504E+01,1.339514E+02,6.520776E-02,2.334131E+03,6.520776E-02,0.000000E+00,0.000000E+00,6.520780E-02,4.520034E+02,6.520780E-02,9.403511E+01,1.339515E+02,6.520780E-02,2.334133E+03,6.520780E-02,0.000000E+00,0.000000E+00,8.732169E-01,6.052910E+03,1.821951E+00,2.155149E+04,2.813110E+04,1.289750E+00,3.590785E+04,8.732169E-01,0.000000E+00,0.000000E+00
