
,,Thermal Zones
,,,,,,,Systems,,,Occupancy,,Ventilation,,,,Exhaust,,,,,Cooling Sizing,,,,,,Heating Sizing,,,,,,Unmet Hours
,,Name,Type,Floor Area,Volume,Multiplier,PriHVACSys[1],PriHVACSys[2],VentSys,Density,Number,Spec. Method,Control,Flow/Area,Flow/Person,Exh Flow,ExhSysRef,ExhOperMode,ExhCtrlMthd,ExhBalancedSchRef,Load-SRes,Flow-SRes,TStat Sch.,Sizing Ratio,Supply Temp,DeltaT,Load-SRes,Flow-SRes,Tstat Sch.,Sizing Ratio,Supply Temp,DeltaT,Clg-SRes,Htg-SRes
,,,,(ft2),(ft3),,,,,,(ppl/1000ft2),(people),,(cfm/ft2),(cfm/person),(cfm),,,,,(Btu/hr),(cfm),,,(degF),(degF),(Btu/hr),(cfm),,,(degF),(degF),(#),(#)
ThrmlZn,"UNDEFINED","Thermal Zone: L01-105_IstoComlUncd",Unconditioned,4753,71294,1,"NONE","NONE","NONE",1.5,7.1,NoVentilation,UNDEFINED,0.000,0.00,0,"NONE",UNDEFINED,UNDEFINED,"NONE",0,-99996,"NONE",-99996.00,-99996.0,-99996.0,0,-99996,"NONE",-99996.00,-99996.00,-99996.0,-99996.0,-99996.0
ThrmlZn,"UNDEFINED","Thermal Zone: L01-102_OfceComlPthp",Conditioned,940,14094,1,"BaseAirSys3","NONE","BaseAirSys3",4.3,4.0,Maximum,Fixed,0.097,0.00,0,"NONE",UNDEFINED,UNDEFINED,"NONE",17044,-99996,"NoClgSetpt",1.00,55.0,20.0,22840,-99996,"GLBHHtgSetpt",1.00,90.00,20.0,-99996.0,-99996.0
ThrmlZn,"UNDEFINED","Thermal Zone: L02-214_AstoComlPthp",Conditioned,343,4198,1,"BaseAirSys3-2","NONE","BaseAirSys3-2",1.5,0.5,Maximum,Fixed,0.248,0.00,0,"NONE",UNDEFINED,UNDEFINED,"NONE",3551,-99996,"NoClgSetpt",1.00,55.0,20.0,8018,-99996,"GLBHHtgSetpt",1.00,90.00,20.0,-99996.0,-99996.0
ThrmlZn,"UNDEFINED","Thermal Zone: L02-209_AstoComlPthp",Conditioned,347,4241,1,"BaseAirSys3-3","NONE","BaseAirSys3-3",1.5,0.5,Maximum,Fixed,0.245,0.00,0,"NONE",UNDEFINED,UNDEFINED,"NONE",2931,-99996,"NoClgSetpt",1.00,55.0,20.0,6892,-99996,"GLBHHtgSetpt",1.00,90.00,20.0,-99996.0,-99996.0
ThrmlZn,"UNDEFINED","Thermal Zone: L02-216_MprpComlPthp",Conditioned,300,3805,1,"BaseAirSys3-4","NONE","BaseAirSys3-4",28.7,8.6,Maximum,CO2Sensors,0.197,0.33,0,"NONE",UNDEFINED,UNDEFINED,"NONE",10288,-99996,"NoClgSetpt",1.00,55.0,20.0,9009,-99996,"GLBHHtgSetpt",1.00,90.00,20.0,-99996.0,-99996.0
ThrmlZn,"UNDEFINED","Thermal Zone: L02-206_MprpComlPthp",Conditioned,597,7440,1,"BaseAirSys3-5","NONE","BaseAirSys3-5",15.6,9.3,Maximum,Fixed,0.031,0.00,0,"NONE",UNDEFINED,UNDEFINED,"NONE",13137,-99996,"NoClgSetpt",1.00,55.0,20.0,15943,-99996,"GLBHHtgSetpt",1.00,90.00,20.0,-99996.0,-99996.0
ThrmlZn,"UNDEFINED","Thermal Zone: L02-201_CorrComlPthp",Conditioned,2053,26217,1,"BaseAirSys3-6","NONE","BaseAirSys3-6",6.4,13.2,Maximum,Fixed,0.032,0.00,0,"NONE",UNDEFINED,UNDEFINED,"NONE",27521,-99996,"NoClgSetpt",1.00,55.0,20.0,42012,-99996,"GLBHHtgSetpt",1.00,90.00,20.0,-99996.0,-99996.0
ThrmlZn,"UNDEFINED","Thermal Zone: L02-218_MechComlPthp",Conditioned,46,581,1,"BaseAirSys3-7","NONE","NONE",1.5,0.1,NoVentilation,Fixed,0.000,0.00,0,"NONE",UNDEFINED,UNDEFINED,"NONE",918,-99996,"GLBHClgSetpt",1.00,55.0,20.0,661,-99996,"GLBHHtgSetpt",1.00,90.00,20.0,-99996.0,-99996.0
ThrmlZn,"UNDEFINED","Thermal Zone: L02-202_OfceComlPthp",Conditioned,188,2581,1,"BaseAirSys3-8","NONE","BaseAirSys3-8",5.0,0.9,Maximum,Fixed,0.138,0.00,0,"NONE",UNDEFINED,UNDEFINED,"NONE",6768,-99996,"NoClgSetpt",1.00,55.0,20.0,5573,-99996,"GLBHHtgSetpt",1.00,90.00,20.0,-99996.0,-99996.0
ThrmlZn,"UNDEFINED","Thermal Zone: L02-203_BrkrComlPthp",Conditioned,223,3113,1,"BaseAirSys3-9","NONE","BaseAirSys3-9",33.3,7.4,Maximum,CO2Sensors,0.215,0.26,0,"NONE",UNDEFINED,UNDEFINED,"NONE",7341,-99996,"NoClgSetpt",1.00,55.0,20.0,6872,-99996,"GLBHHtgSetpt",1.00,90.00,20.0,-99996.0,-99996.0
ThrmlZn,"UNDEFINED","Thermal Zone: L02-204_FitnComlPthp",Conditioned,1595,22242,1,"BaseAirSys3-10","NONE","BaseAirSys3-10",20.2,32.2,Maximum,Fixed,0.412,0.00,0,"NONE",UNDEFINED,UNDEFINED,"NONE",47874,-99996,"NoClgSetpt",1.00,55.0,20.0,35512,-99996,"GLBHHtgSetpt",1.00,90.00,20.0,-99996.0,-99996.0

,,AirSystems
,,,,,Cooling,,,,Heating,,,Fan/Ventilation,,,Controls
,,Name,Type,Status,Sys Cnt,Floor Area Served,Net Capacity,Design Supply T,Capacity/Area,Supply Flow/Ton,Net Capacity,Design Supply T,Capacity/Area,Supply Flow,Supply Flow/Area,Design OA,OA/Area,Control Zone Name,Temp Control,FixedT,Supply HiT,At Outdoor,Supply LowT,At OutdoorT,ReheatCtrlMthd,Availability Schedule,Night Cycle Control,Fan Control
,,,,,(#),(ft2),(Btu/hr),(degF),(Btu/ft2),(cfm/ton),(Btu/hr),(degF),(Btu/ft2),(cfm),(cfm/ft2),(cfm),(cfm/ft2),,,(degF),(degF),(degF),(degF),( degF)
AirSys,"UNDEFINED","BaseAirSys3","SZAC","New",1,939.622,32369.7,55,34.4497,386.232,34356.4,90,36.564,1041.85,1.1088,91.091,0.0969443,"Thermal Zone: L01-102_OfceComlPthp","NoSATControl",,-99996,,-99996,,"UNDEFINED","GLBHHVAC","CycleOnCallPrimaryZone"
AirSys,"UNDEFINED","BaseAirSys3-2","SZAC","New",1,343.25,11426.4,55,33.2889,384.096,15046.5,90,43.8354,365.737,1.06551,85.0143,0.247674,"Thermal Zone: L02-214_AstoComlPthp","NoSATControl",,-99996,,-99996,,"UNDEFINED","GLBHHVAC","CycleOnCallPrimaryZone"
AirSys,"UNDEFINED","BaseAirSys3-3","SZAC","New",1,346.687,10280.9,55,29.6547,366.934,13745.4,90,39.6479,314.368,0.906777,85.0143,0.245219,"Thermal Zone: L02-209_AstoComlPthp","NoSATControl",,-99996,,-99996,,"UNDEFINED","GLBHHVAC","CycleOnCallPrimaryZone"
AirSys,"UNDEFINED","BaseAirSys3-4","SZAC","New",1,300.398,15500.3,55,51.5993,417.431,16339.9,90,54.3943,539.192,1.79493,59.1404,0.196873,"Thermal Zone: L02-216_MprpComlPthp","NoSATControl",,-99996,,-99996,,"UNDEFINED","GLBHHVAC","CycleOnCallPrimaryZone"
AirSys,"UNDEFINED","BaseAirSys3-5","SZAC","New",1,597.312,22555.2,55,37.7611,386.913,21008,90,35.1709,727.241,1.21752,18.4814,0.0309409,"Thermal Zone: L02-206_MprpComlPthp","NoSATControl",,-99996,,-99996,,"UNDEFINED","GLBHHVAC","CycleOnCallPrimaryZone"
