
,,Thermal Zones
,,,,,,,Systems,,,Occupancy,,Ventilation,,,,Exhaust,,,,,Cooling Sizing,,,,,,Heating Sizing,,,,,,Unmet Hours
,,Name,Type,Floor Area,Volume,Multiplier,PriHVACSys[1],PriHVACSys[2],VentSys,Density,Number,Spec. Method,Control,Flow/Area,Flow/Person,Exh Flow,ExhSysRef,ExhOperMode,ExhCtrlMthd,ExhBalancedSchRef,Load-SRes,Flow-SRes,TStat Sch.,Sizing Ratio,Supply Temp,DeltaT,Load-SRes,Flow-SRes,Tstat Sch.,Sizing Ratio,Supply Temp,DeltaT,Clg-SRes,Htg-SRes
,,,,(ft2),(ft3),,,,,,(ppl/1000ft2),(people),,(cfm/ft2),(cfm/person),(cfm),,,,,(Btu/hr),(cfm),,,(degF),(degF),(Btu/hr),(cfm),,,(degF),(degF),(#),(#)
ThrmlZn,"UNDEFINED","Thermal Zone: L01-105_IstoComlUncd",Unconditioned,4753,71294,1,"NONE","NONE","NONE",1.5,7.1,NoVentilation,UNDEFINED,0.000,0.00,0,"NONE",UNDEFINED,UNDEFINED,"NONE",0,-99996,"NONE",-99996.00,-99996.0,-99996.0,0,-99996,"NONE",-99996.00,-99996.00,-99996.0,-99996.0,-99996.0
ThrmlZn,"UNDEFINED","Thermal Zone: L01-102_OfceComlPthp",Conditioned,940,14094,1,"BaseAirSys3","NONE","BaseAirSys3",4.3,4.0,Maximum,Fixed,0.097,0.00,0,"NONE",UNDEFINED,UNDEFINED,"NONE",17183,-99996,"NoClgSetpt",1.00,55.0,20.0,22861,-99996,"GLBHHtgSetpt",1.00,90.00,20.0,-99996.0,-99996.0
ThrmlZn,"UNDEFINED","Thermal Zone: L02-214_AstoComlPthp",Conditioned,343,4198,1,"BaseAirSys3-2","NONE","BaseAirSys3-2",1.5,0.5,Maximum,Fixed,0.248,0.00,0,"NONE",UNDEFINED,UNDEFINED,"NONE",4082,-99996,"NoClgSetpt",1.00,55.0,20.0,8018,-99996,"GLBHHtgSetpt",1.00,90.00,20.0,-99996.0,-99996.0
ThrmlZn,"UNDEFINED","Thermal Zone: L02-209_AstoComlPthp",Conditioned,347,4241,1,"BaseAirSys3-3","NONE","BaseAirSys3-3",1.5,0.5,Maximum,Fixed,0.245,0.00,0,"NONE",UNDEFINED,UNDEFINED,"NONE",3661,-99996,"NoClgSetpt",1.00,55.0,20.0,6892,-99996,"GLBHHtgSetpt",1.00,90.00,20.0,-99996.0,-99996.0
ThrmlZn,"UNDEFINED","Thermal Zone: L02-216_MprpComlPthp",Conditioned,300,3805,1,"BaseAirSys3-4","NONE","BaseAirSys3-4",28.7,8.6,Maximum,CO2Sensors,0.197,0.33,0,"NONE",UNDEFINED,UNDEFINED,"NONE",10638,-99996,"NoClgSetpt",1.00,55.0,20.0,9009,-99996,"GLBHHtgSetpt",1.00,90.00,20.0,-99996.0,-99996.0
ThrmlZn,"UNDEFINED","Thermal Zone: L02-206_MprpComlPthp",Conditioned,597,7440,1,"BaseAirSys3-5","NONE","BaseAirSys3-5",15.6,9.3,Maximum,Fixed,0.031,0.00,0,"NONE",UNDEFINED,UNDEFINED,"NONE",13598,-99996,"NoClgSetpt",1.00,55.0,20.0,15943,-99996,"GLBHHtgSetpt",1.00,90.00,20.0,-99996.0,-99996.0
ThrmlZn,"UNDEFINED","Thermal Zone: L02-201_CorrComlPthp",Conditioned,2053,26217,1,"BaseAirSys3-6","NONE","BaseAirSys3-6",6.4,13.2,Maximum,Fixed,0.032,0.00,0,"NONE",UNDEFINED,UNDEFINED,"NONE",28093,-99996,"NoClgSetpt",1.00,55.0,20.0,42012,-99996,"GLBHHtgSetpt",1.00,90.00,20.0,-99996.0,-99996.0
ThrmlZn,"UNDEFINED","Thermal Zone: L02-218_MechComlPthp",Conditioned,46,581,1,"BaseAirSys3-7","NONE","NONE",1.5,0.1,NoVentilation,Fixed,0.000,0.00,0,"NONE",UNDEFINED,UNDEFINED,"NONE",983,-99996,"GLBHClgSetpt",1.00,55.0,20.0,661,-99996,"GLBHHtgSetpt",1.00,90.00,20.0,-99996.0,-99996.0
ThrmlZn,"UNDEFINED","Thermal Zone: L02-202_OfceComlPthp",Conditioned,188,2581,1,"BaseAirSys3-8","NONE","BaseAirSys3-8",5.0,0.9,Maximum,Fixed,0.138,0.00,0,"NONE",UNDEFINED,UNDEFINED,"NONE",3769,-99996,"NoClgSetpt",1.00,55.0,20.0,5573,-99996,"GLBHHtgSetpt",1.00,90.00,20.0,-99996.0,-99996.0
ThrmlZn,"UNDEFINED","Thermal Zone: L02-203_BrkrComlPthp",Conditioned,223,3113,1,"BaseAirSys3-9","NONE","BaseAirSys3-9",33.3,7.4,Maximum,CO2Sensors,0.215,0.26,0,"NONE",UNDEFINED,UNDEFINED,"NONE",6478,-99996,"NoClgSetpt",1.00,55.0,20.0,6872,-99996,"GLBHHtgSetpt",1.00,90.00,20.0,-99996.0,-99996.0
ThrmlZn,"UNDEFINED","Thermal Zone: L02-204_FitnComlPthp",Conditioned,1595,22242,1,"BaseAirSys3-10","NONE","BaseAirSys3-10",20.2,32.2,Maximum,Fixed,0.412,0.00,0,"NONE",UNDEFINED,UNDEFINED,"NONE",37153,-99996,"NoClgSetpt",1.00,55.0,20.0,35513,-99996,"GLBHHtgSetpt",1.00,90.00,20.0,-99996.0,-99996.0

,,AirSystems
,,,,,Cooling,,,,Heating,,,Fan/Ventilation,,,Controls
,,Name,Type,Status,Sys Cnt,Floor Area Served,Net Capacity,Design Supply T,Capacity/Area,Supply Flow/Ton,Net Capacity,Design Supply T,Capacity/Area,Supply Flow,Supply Flow/Area,Design OA,OA/Area,Control Zone Name,Temp Control,FixedT,Supply HiT,At Outdoor,Supply LowT,At OutdoorT,ReheatCtrlMthd,Availability Schedule,Night Cycle Control,Fan Control
,,,,,(#),(ft2),(Btu/hr),(degF),(Btu/ft2),(cfm/ton),(Btu/hr),(degF),(Btu/ft2),(cfm),(cfm/ft2),(cfm),(cfm/ft2),,,(degF),(degF),(degF),(degF),( degF)
AirSys,"UNDEFINED","BaseAirSys3","SZAC","New",1,939.622,32399.3,55,34.4812,386.232,34383,90,36.5924,1042.8,1.10981,91.091,0.0969443,"Thermal Zone: L01-102_OfceComlPthp","NoSATControl",,-99996,,-99996,,"UNDEFINED","GLBHHVAC","CycleOnCallPrimaryZone"
AirSys,"UNDEFINED","BaseAirSys3-2","SZAC","New",1,343.25,11426.5,55,33.2891,384.095,15046.5,90,43.8355,365.738,1.06551,85.0143,0.247674,"Thermal Zone: L02-214_AstoComlPthp","NoSATControl",,-99996,,-99996,,"UNDEFINED","GLBHHVAC","CycleOnCallPrimaryZone"
AirSys,"UNDEFINED","BaseAirSys3-3","SZAC","New",1,346.687,9831.4,55,28.3581,383.713,13745.5,90,39.648,314.37,0.906783,85.0143,0.245219,"Thermal Zone: L02-209_AstoComlPthp","NoSATControl",,-99996,,-99996,,"UNDEFINED","GLBHHVAC","CycleOnCallPrimaryZone"
AirSys,"UNDEFINED","BaseAirSys3-4","SZAC","New",1,300.398,16027.1,55,53.3528,417.432,16776.3,90,55.8468,557.517,1.85593,59.1404,0.196873,"Thermal Zone: L02-216_MprpComlPthp","NoSATControl",,-99996,,-99996,,"UNDEFINED","GLBHHVAC","CycleOnCallPrimaryZone"
AirSys,"UNDEFINED","BaseAirSys3-5","SZAC","New",1,597.312,22555.1,55,37.761,386.913,21007.9,90,35.1707,727.238,1.21752,18.4814,0.0309409,"Thermal Zone: L02-206_MprpComlPthp","NoSATControl",,-99996,,-99996,,"UNDEFINED","GLBHHVAC","CycleOnCallPrimaryZone"
