Time,BASEAIRSYS3:DesPer 1:Des Heat Mass Flow [kg/s],BASEAIRSYS3:DesPer 1:Des Heat Cap [W],BASEAIRSYS3:DesPer 1:Des Cool Mass Flow [kg/s],BASEAIRSYS3:DesPer 1:Des Sens Cool Cap [W],BASEAIRSYS3:DesPer 1:Des Tot Cool Cap [W],BASEAIRSYS3:DesPer 2:Des Heat Mass Flow [kg/s],BASEAIRSYS3:DesPer 2:Des Heat Cap [W],BASEAIRSYS3:DesPer 2:Des Cool Mass Flow [kg/s],BASEAIRSYS3:DesPer 2:Des Sens Cool Cap [W],BASEAIRSYS3:DesPer 2:Des Tot Cool Cap [W],BASEAIRSYS3-10:DesPer 1:Des Heat Mass Flow [kg/s],BASEAIRSYS3-10:DesPer 1:Des Heat Cap [W],BASEAIRSYS3-10:DesPer 1:Des Cool Mass Flow [kg/s],BASEAIRSYS3-10:DesPer 1:Des Sens Cool Cap [W],BASEAIRSYS3-10:DesPer 1:Des Tot Cool Cap [W],BASEAIRSYS3-10:DesPer 2:Des Heat Mass Flow [kg/s],BASEAIRSYS3-10:DesPer 2:Des Heat Cap [W],BASEAIRSYS3-10:DesPer 2:Des Cool Mass Flow [kg/s],BASEAIRSYS3-10:DesPer 2:Des Sens Cool Cap [W],BASEAIRSYS3-10:DesPer 2:Des Tot Cool Cap [W],BASEAIRSYS3-2:DesPer 1:Des Heat Mass Flow [kg/s],BASEAIRSYS3-2:DesPer 1:Des Heat Cap [W],BASEAIRSYS3-2:DesPer 1:Des Cool Mass Flow [kg/s],BASEAIRSYS3-2:DesPer 1:Des Sens Cool Cap [W],BASEAIRSYS3-2:DesPer 1:Des Tot Cool Cap [W],BASEAIRSYS3-2:DesPer 2:Des Heat Mass Flow [kg/s],BASEAIRSYS3-2:DesPer 2:Des Heat Cap [W],BASEAIRSYS3-2:DesPer 2:Des Cool Mass Flow [kg/s],BASEAIRSYS3-2:DesPer 2:Des Sens Cool Cap [W],BASEAIRSYS3-2:DesPer 2:Des Tot Cool Cap [W],BASEAIRSYS3-3:DesPer 1:Des Heat Mass Flow [kg/s],BASEAIRSYS3-3:DesPer 1:Des Heat Cap [W],BASEAIRSYS3-3:DesPer 1:Des Cool Mass Flow [kg/s],BASEAIRSYS3-3:DesPer 1:Des Sens Cool Cap [W],BASEAIRSYS3-3:DesPer 1:Des Tot Cool Cap [W],BASEAIRSYS3-3:DesPer 2:Des Heat Mass Flow [kg/s],BASEAIRSYS3-3:DesPer 2:Des Heat Cap [W],BASEAIRSYS3-3:DesPer 2:Des Cool Mass Flow [kg/s],BASEAIRSYS3-3:DesPer 2:Des Sens Cool Cap [W],BASEAIRSYS3-3:DesPer 2:Des Tot Cool Cap [W],BASEAIRSYS3-4:DesPer 1:Des Heat Mass Flow [kg/s],BASEAIRSYS3-4:DesPer 1:Des Heat Cap [W],BASEAIRSYS3-4:DesPer 1:Des Cool Mass Flow [kg/s],BASEAIRSYS3-4:DesPer 1:Des Sens Cool Cap [W],BASEAIRSYS3-4:DesPer 1:Des Tot Cool Cap [W],BASEAIRSYS3-4:DesPer 2:Des Heat Mass Flow [kg/s],BASEAIRSYS3-4:DesPer 2:Des Heat Cap [W],BASEAIRSYS3-4:DesPer 2:Des Cool Mass Flow [kg/s],BASEAIRSYS3-4:DesPer 2:Des Sens Cool Cap [W],BASEAIRSYS3-4:DesPer 2:Des Tot Cool Cap [W],BASEAIRSYS3-5:DesPer 1:Des Heat Mass Flow [kg/s],BASEAIRSYS3-5:DesPer 1:Des Heat Cap [W],BASEAIRSYS3-5:DesPer 1:Des Cool Mass Flow [kg/s],BASEAIRSYS3-5:DesPer 1:Des Sens Cool Cap [W],BASEAIRSYS3-5:DesPer 1:Des Tot Cool Cap [W],BASEAIRSYS3-5:DesPer 2:Des Heat Mass Flow [kg/s],BASEAIRSYS3-5:DesPer 2:Des Heat Cap [W],BASEAIRSYS3-5:DesPer 2:Des Cool Mass Flow [kg/s],BASEAIRSYS3-5:DesPer 2:Des Sens Cool Cap [W],BASEAIRSYS3-5:DesPer 2:Des Tot Cool Cap [W],BASEAIRSYS3-6:DesPer 1:Des Heat Mass Flow [kg/s],BASEAIRSYS3-6:DesPer 1:Des Heat Cap [W],BASEAIRSYS3-6:DesPer 1:Des Cool Mass Flow [kg/s],BASEAIRSYS3-6:DesPer 1:Des Sens Cool Cap [W],BASEAIRSYS3-6:DesPer 1:Des Tot Cool Cap [W],BASEAIRSYS3-6:DesPer 2:Des Heat Mass Flow [kg/s],BASEAIRSYS3-6:DesPer 2:Des Heat Cap [W],BASEAIRSYS3-6:DesPer 2:Des Cool Mass Flow [kg/s],BASEAIRSYS3-6:DesPer 2:Des Sens Cool Cap [W],BASEAIRSYS3-6:DesPer 2:Des Tot Cool Cap [W],BASEAIRSYS3-7:DesPer 1:Des Heat Mass Flow [kg/s],BASEAIRSYS3-7:DesPer 1:Des Heat Cap [W],BASEAIRSYS3-7:DesPer 1:Des Cool Mass Flow [kg/s],BASEAIRSYS3-7:DesPer 1:Des Sens Cool Cap [W],BASEAIRSYS3-7:DesPer 1:Des Tot Cool Cap [W],BASEAIRSYS3-7:DesPer 2:Des Heat Mass Flow [kg/s],BASEAIRSYS3-7:DesPer 2:Des Heat Cap [W],BASEAIRSYS3-7:DesPer 2:Des Cool Mass Flow [kg/s],BASEAIRSYS3-7:DesPer 2:Des Sens Cool Cap [W],BASEAIRSYS3-7:DesPer 2:Des Tot Cool Cap [W],BASEAIRSYS3-8:DesPer 1:Des Heat Mass Flow [kg/s],BASEAIRSYS3-8:DesPer 1:Des Heat Cap [W],BASEAIRSYS3-8:DesPer 1:Des Cool Mass Flow [kg/s],BASEAIRSYS3-8:DesPer 1:Des Sens Cool Cap [W],BASEAIRSYS3-8:DesPer 1:Des Tot Cool Cap [W],BASEAIRSYS3-8:DesPer 2:Des Heat Mass Flow [kg/s],BASEAIRSYS3-8:DesPer 2:Des Heat Cap [W],BASEAIRSYS3-8:DesPer 2:Des Cool Mass Flow [kg/s],BASEAIRSYS3-8:DesPer 2:Des Sens Cool Cap [W],BASEAIRSYS3-8:DesPer 2:Des Tot Cool Cap [W],BASEAIRSYS3-9:DesPer 1:Des Heat Mass Flow [kg/s],BASEAIRSYS3-9:DesPer 1:Des Heat Cap [W],BASEAIRSYS3-9:DesPer 1:Des Cool Mass Flow [kg/s],BASEAIRSYS3-9:DesPer 1:Des Sens Cool Cap [W],BASEAIRSYS3-9:DesPer 1:Des Tot Cool Cap [W],BASEAIRSYS3-9:DesPer 2:Des Heat Mass Flow [kg/s],BASEAIRSYS3-9:DesPer 2:Des Heat Cap [W],BASEAIRSYS3-9:DesPer 2:Des Cool Mass Flow [kg/s],BASEAIRSYS3-9:DesPer 2:Des Sens Cool Cap [W],BASEAIRSYS3-9:DesPer 2:Des Tot Cool Cap [W]
09:15:00,5.165079E-02,4.954785E+02,2.238658E-01,2.436275E+03,2.724361E+03,4.338418E-01,6.116166E+03,5.165079E-02,0.000000E+00,0.000000E+00,3.730654E-01,3.578762E+03,8.565124E-01,9.096772E+03,1.399101E+04,5.177421E-01,1.496936E+04,3.730654E-01,0.000000E+00,0.000000E+00,4.820504E-02,4.624239E+02,4.820504E-02,4.794503E+02,5.148326E+02,1.103251E-01,2.419114E+03,4.820504E-02,0.000000E+00,0.000000E+00,4.820516E-02,4.624251E+02,5.055613E-02,5.056975E+02,5.450185E+02,8.786434E-02,2.168324E+03,4.820516E-02,0.000000E+00,0.000000E+00,3.353389E-02,3.216857E+02,1.313886E-01,1.425488E+03,1.756623E+03,1.310458E-01,2.289139E+03,3.353389E-02,0.000000E+00,0.000000E+00,1.047938E-02,1.005271E+02,3.256900E-01,3.622487E+03,4.139483E+03,2.151346E-01,2.660177E+03,1.047938E-02,0.000000E+00,0.000000E+00,3.772573E-02,3.618975E+02,5.132576E-01,5.683323E+03,6.739798E+03,5.615075E-01,7.198562E+03,3.772573E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.403043E-02,1.566456E+02,1.640967E+02,9.004274E-03,1.005336E+02,0.000000E+00,0.000000E+00,0.000000E+00,1.467111E-02,1.407379E+02,7.034421E-02,7.674428E+02,8.318974E+02,7.664286E-02,1.217093E+03,1.467111E-02,0.000000E+00,0.000000E+00,2.724636E-02,2.613704E+02,1.295340E-01,1.411945E+03,1.916339E+03,9.155068E-02,1.693277E+03,2.724636E-02,0.000000E+00,0.000000E+00
09:30:00,5.165079E-02,4.736409E+02,2.268723E-01,2.491675E+03,2.782373E+03,4.308604E-01,6.082878E+03,5.165079E-02,0.000000E+00,0.000000E+00,3.730654E-01,3.421032E+03,8.413129E-01,9.085172E+03,1.391653E+04,5.136968E-01,1.492419E+04,3.730654E-01,0.000000E+00,0.000000E+00,4.820504E-02,4.420431E+02,4.820504E-02,4.998311E+02,5.356231E+02,1.085997E-01,2.399850E+03,4.820504E-02,0.000000E+00,0.000000E+00,4.820516E-02,4.420442E+02,5.212919E-02,5.436397E+02,5.858452E+02,8.613926E-02,2.149063E+03,4.820516E-02,0.000000E+00,0.000000E+00,3.353389E-02,3.075078E+02,1.335616E-01,1.463912E+03,1.797733E+03,1.292360E-01,2.268932E+03,3.353389E-02,0.000000E+00,0.000000E+00,1.047938E-02,9.609651E+01,3.318067E-01,3.695196E+03,4.213263E+03,2.115346E-01,2.619981E+03,1.047938E-02,0.000000E+00,0.000000E+00,3.772573E-02,3.459472E+02,5.234941E-01,5.813548E+03,6.871074E+03,5.515720E-01,7.087630E+03,3.772573E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.394429E-02,1.556838E+02,1.631338E+02,8.703925E-03,9.718015E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.467111E-02,1.345350E+02,7.165417E-02,7.882698E+02,8.532731E+02,7.541988E-02,1.203438E+03,1.467111E-02,0.000000E+00,0.000000E+00,2.724636E-02,2.498508E+02,1.304881E-01,1.434105E+03,1.939924E+03,9.006863E-02,1.676730E+03,2.724636E-02,0.000000E+00,0.000000E+00
09:45:00,5.165079E-02,4.518032E+02,2.300132E-01,2.548576E+03,2.841695E+03,4.282304E-01,6.053514E+03,5.165079E-02,0.000000E+00,0.000000E+00,3.730654E-01,3.263302E+03,8.274625E-01,9.088588E+03,1.386450E+04,5.101479E-01,1.488457E+04,3.730654E-01,0.000000E+00,0.000000E+00,4.820504E-02,4.216623E+02,4.820504E-02,5.202119E+02,5.564132E+02,1.070734E-01,2.382808E+03,4.820504E-02,0.000000E+00,0.000000E+00,4.820516E-02,4.216633E+02,5.379529E-02,5.826206E+02,6.277236E+02,8.460969E-02,2.131985E+03,4.820516E-02,0.000000E+00,0.000000E+00,3.353389E-02,2.933298E+02,1.359145E-01,1.504346E+03,1.840871E+03,1.276501E-01,2.251225E+03,3.353389E-02,0.000000E+00,0.000000E+00,1.047938E-02,9.166589E+01,3.372751E-01,3.760671E+03,4.279696E+03,2.083510E-01,2.584436E+03,1.047938E-02,0.000000E+00,0.000000E+00,3.772573E-02,3.299970E+02,5.333574E-01,5.939608E+03,6.998383E+03,5.427487E-01,6.989116E+03,3.772573E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.389400E-02,1.551223E+02,1.625763E+02,8.432647E-03,9.415131E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.467111E-02,1.283321E+02,7.287876E-02,8.081439E+02,8.736485E+02,7.435334E-02,1.191530E+03,1.467111E-02,0.000000E+00,0.000000E+00,2.724636E-02,2.383312E+02,1.314548E-01,1.456407E+03,1.963613E+03,8.877335E-02,1.662268E+03,2.724636E-02,0.000000E+00,0.000000E+00
10:00:00,5.165079E-02,4.299656E+02,2.332771E-01,2.606850E+03,2.902284E+03,4.259013E-01,6.027509E+03,5.165079E-02,0.000000E+00,0.000000E+00,3.730654E-01,3.105572E+03,8.164302E-01,9.123376E+03,1.385926E+04,5.070151E-01,1.484959E+04,3.730654E-01,0.000000E+00,0.000000E+00,4.820504E-02,4.012815E+02,4.909341E-02,5.505103E+02,5.886929E+02,1.057201E-01,2.367697E+03,4.820504E-02,0.000000E+00,0.000000E+00,4.820516E-02,4.012825E+02,5.552643E-02,6.223277E+02,6.702858E+02,8.324996E-02,2.116804E+03,4.820516E-02,0.000000E+00,0.000000E+00,3.353389E-02,2.791519E+02,1.384051E-01,1.546316E+03,1.885541E+03,1.262589E-01,2.235692E+03,3.353389E-02,0.000000E+00,0.000000E+00,1.047938E-02,8.723527E+01,3.419470E-01,3.817256E+03,4.337041E+03,2.055295E-01,2.552933E+03,1.047938E-02,0.000000E+00,0.000000E+00,3.772573E-02,3.140468E+02,5.428794E-01,6.061856E+03,7.122067E+03,5.349023E-01,6.901509E+03,3.772573E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.387403E-02,1.548992E+02,1.623614E+02,8.187366E-03,9.141272E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.467111E-02,1.221293E+02,7.406662E-02,8.276081E+02,8.936174E+02,7.341704E-02,1.181076E+03,1.467111E-02,0.000000E+00,0.000000E+00,2.724636E-02,2.268116E+02,1.324131E-01,1.478617E+03,1.987164E+03,8.763619E-02,1.649571E+03,2.724636E-02,0.000000E+00,0.000000E+00
10:15:00,5.165079E-02,4.106971E+02,2.367182E-01,2.664533E+03,2.962249E+03,4.238305E-01,6.004388E+03,5.165079E-02,0.000000E+00,0.000000E+00,3.730654E-01,2.966399E+03,8.091056E-01,9.180888E+03,1.389368E+04,5.042369E-01,1.481857E+04,3.730654E-01,0.000000E+00,0.000000E+00,4.820504E-02,3.832984E+02,5.143091E-02,5.945887E+02,6.370198E+02,1.045180E-01,2.354276E+03,4.820504E-02,0.000000E+00,0.000000E+00,4.820516E-02,3.832994E+02,5.730323E-02,6.601467E+02,7.108360E+02,8.203900E-02,2.103283E+03,4.820516E-02,0.000000E+00,0.000000E+00,3.353389E-02,2.666420E+02,1.409973E-01,1.587754E+03,1.929611E+03,1.250366E-01,2.222044E+03,3.353389E-02,0.000000E+00,0.000000E+00,1.047938E-02,8.332590E+01,3.457309E-01,3.863409E+03,4.383738E+03,2.030240E-01,2.524959E+03,1.047938E-02,0.000000E+00,0.000000E+00,3.772573E-02,2.999731E+02,5.520806E-01,6.178649E+03,7.240303E+03,5.279138E-01,6.823481E+03,3.772573E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.387948E-02,1.549601E+02,1.624334E+02,7.965433E-03,8.893482E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.467111E-02,1.166562E+02,7.527436E-02,8.465646E+02,9.130833E+02,7.259560E-02,1.171904E+03,1.467111E-02,0.000000E+00,0.000000E+00,2.724636E-02,2.166472E+02,1.333489E-01,1.499222E+03,2.009021E+03,8.663670E-02,1.638411E+03,2.724636E-02,0.000000E+00,0.000000E+00
10:30:00,5.165079E-02,3.914285E+02,2.404452E-01,2.725408E+03,3.025562E+03,4.219816E-01,5.983744E+03,5.165079E-02,0.000000E+00,0.000000E+00,3.730654E-01,2.827225E+03,8.054674E-01,9.279447E+03,1.398436E+04,5.017636E-01,1.479095E+04,3.730654E-01,0.000000E+00,0.000000E+00,4.820504E-02,3.653153E+02,5.381265E-02,6.391609E+02,6.855737E+02,1.034486E-01,2.342335E+03,4.820504E-02,0.000000E+00,0.000000E+00,4.820516E-02,3.653162E+02,5.912756E-02,6.984965E+02,7.518439E+02,8.095852E-02,2.091219E+03,4.820516E-02,0.000000E+00,0.000000E+00,3.353389E-02,2.541320E+02,1.436799E-01,1.630201E+03,1.974711E+03,1.239610E-01,2.210034E+03,3.353389E-02,0.000000E+00,0.000000E+00,1.047938E-02,7.941653E+01,3.485798E-01,3.899125E+03,4.419833E+03,2.007951E-01,2.500072E+03,1.047938E-02,0.000000E+00,0.000000E+00,3.772573E-02,2.858993E+02,5.609006E-01,6.291184E+03,7.354189E+03,5.216787E-01,6.753865E+03,3.772573E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.390602E-02,1.552563E+02,1.627431E+02,7.764471E-03,8.669105E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.467111E-02,1.111830E+02,7.653487E-02,8.661101E+02,9.331514E+02,7.187381E-02,1.163845E+03,1.467111E-02,0.000000E+00,0.000000E+00,2.724636E-02,2.064828E+02,1.342638E-01,1.519593E+03,2.030655E+03,8.575648E-02,1.628583E+03,2.724636E-02,0.000000E+00,0.000000E+00
10:45:00,5.165079E-02,3.721600E+02,2.445606E-01,2.790620E+03,3.093421E+03,4.203238E-01,5.965234E+03,5.165079E-02,0.000000E+00,0.000000E+00,3.730654E-01,2.688052E+03,8.049195E-01,9.412423E+03,1.412302E+04,4.995543E-01,1.476629E+04,3.730654E-01,0.000000E+00,0.000000E+00,4.820504E-02,3.473323E+02,5.625590E-02,6.844200E+02,7.345972E+02,1.024954E-01,2.331693E+03,4.820504E-02,0.000000E+00,0.000000E+00,4.820516E-02,3.473331E+02,6.101972E-02,7.376035E+02,7.935660E+02,7.999274E-02,2.080436E+03,4.820516E-02,0.000000E+00,0.000000E+00,3.353389E-02,2.416221E+02,1.464649E-01,1.673790E+03,2.021005E+03,1.230127E-01,2.199447E+03,3.353389E-02,0.000000E+00,0.000000E+00,1.047938E-02,7.550716E+01,3.504786E-01,3.924235E+03,4.445156E+03,1.988087E-01,2.477893E+03,1.047938E-02,0.000000E+00,0.000000E+00,3.772573E-02,2.718256E+02,5.692335E-01,6.398282E+03,7.462477E+03,5.161067E-01,6.691652E+03,3.772573E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.394973E-02,1.557443E+02,1.632460E+02,7.582359E-03,8.465776E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.467111E-02,1.057099E+02,7.786019E-02,8.863792E+02,9.539570E+02,7.123846E-02,1.156751E+03,1.467111E-02,0.000000E+00,0.000000E+00,2.724636E-02,1.963185E+02,1.351730E-01,1.539901E+03,2.052257E+03,8.497978E-02,1.619911E+03,2.724636E-02,0.000000E+00,0.000000E+00
11:00:00,5.165079E-02,3.528915E+02,2.491346E-01,2.860951E+03,3.166599E+03,4.188306E-01,5.948563E+03,5.165079E-02,0.000000E+00,0.000000E+00,3.730654E-01,2.548878E+03,8.063294E-01,9.567214E+03,1.429157E+04,4.975752E-01,1.474419E+04,3.730654E-01,0.000000E+00,0.000000E+00,4.820504E-02,3.293492E+02,5.878699E-02,7.306598E+02,7.844400E+02,1.016447E-01,2.322194E+03,4.820504E-02,0.000000E+00,0.000000E+00,4.820516E-02,3.293500E+02,6.300823E-02,7.777861E+02,8.363549E+02,7.912805E-02,2.070781E+03,4.820516E-02,0.000000E+00,0.000000E+00,3.353389E-02,2.291121E+02,1.493766E-01,1.718794E+03,2.068751E+03,1.221754E-01,2.190098E+03,3.353389E-02,0.000000E+00,0.000000E+00,1.047938E-02,7.159779E+01,3.514332E-01,3.938808E+03,4.459739E+03,1.970355E-01,2.458095E+03,1.047938E-02,0.000000E+00,0.000000E+00,3.772573E-02,2.577519E+02,5.769202E-01,6.498166E+03,7.563270E+03,5.111192E-01,6.635966E+03,3.772573E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.400712E-02,1.563851E+02,1.639027E+02,7.417209E-03,8.281385E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.467111E-02,1.002368E+02,7.922447E-02,9.070831E+02,9.751956E+02,7.067818E-02,1.150496E+03,1.467111E-02,0.000000E+00,0.000000E+00,2.724636E-02,1.861541E+02,1.360971E-01,1.560375E+03,2.074039E+03,8.429315E-02,1.612245E+03,2.724636E-02,0.000000E+00,0.000000E+00
11:15:00,5.165079E-02,3.400458E+02,2.540508E-01,2.928678E+03,3.237023E+03,4.174806E-01,5.933489E+03,5.165079E-02,0.000000E+00,0.000000E+00,3.730654E-01,2.456096E+03,8.086833E-01,9.686147E+03,1.442557E+04,4.958044E-01,1.472442E+04,3.730654E-01,0.000000E+00,0.000000E+00,4.820504E-02,3.173605E+02,6.142073E-02,7.720512E+02,8.291800E+02,1.008867E-01,2.313731E+03,4.820504E-02,0.000000E+00,0.000000E+00,4.820516E-02,3.173613E+02,6.511250E-02,8.132667E+02,8.743256E+02,7.835538E-02,2.062154E+03,4.820516E-02,0.000000E+00,0.000000E+00,3.353389E-02,2.207722E+02,1.524194E-01,1.761092E+03,2.113669E+03,1.214365E-01,2.181848E+03,3.353389E-02,0.000000E+00,0.000000E+00,1.047938E-02,6.899154E+01,3.514354E-01,3.941445E+03,4.462096E+03,1.954553E-01,2.440452E+03,1.047938E-02,0.000000E+00,0.000000E+00,3.772573E-02,2.483694E+02,5.837756E-01,6.584081E+03,7.649528E+03,5.066623E-01,6.586205E+03,3.772573E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.407490E-02,1.571418E+02,1.646759E+02,7.267735E-03,8.114496E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.467111E-02,9.658807E+01,8.057890E-02,9.258527E+02,9.944314E+02,7.018426E-02,1.144981E+03,1.467111E-02,0.000000E+00,0.000000E+00,2.724636E-02,1.793779E+02,1.370423E-01,1.577696E+03,2.092536E+03,8.368685E-02,1.605475E+03,2.724636E-02,0.000000E+00,0.000000E+00
11:30:00,5.165079E-02,3.272001E+02,2.591781E-01,2.998763E+03,3.309711E+03,4.162542E-01,5.919796E+03,5.165079E-02,0.000000E+00,0.000000E+00,3.730654E-01,2.363314E+03,8.114998E-01,9.810258E+03,1.456622E+04,4.942170E-01,1.470669E+04,3.730654E-01,0.000000E+00,0.000000E+00,4.820504E-02,3.053718E+02,6.415554E-02,8.145710E+02,8.749197E+02,1.002104E-01,2.306180E+03,4.820504E-02,0.000000E+00,0.000000E+00,4.820516E-02,3.053725E+02,6.733237E-02,8.500380E+02,9.135810E+02,7.766394E-02,2.054434E+03,4.820516E-02,0.000000E+00,0.000000E+00,3.353389E-02,2.124322E+02,1.555901E-01,1.804815E+03,2.160021E+03,1.207835E-01,2.174556E+03,3.353389E-02,0.000000E+00,0.000000E+00,1.047938E-02,6.638529E+01,3.504875E-01,3.933477E+03,4.453640E+03,1.940454E-01,2.424710E+03,1.047938E-02,0.000000E+00,0.000000E+00,3.772573E-02,2.389869E+02,5.896964E-01,6.659563E+03,7.724996E+03,5.026741E-01,6.541675E+03,3.772573E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.414997E-02,1.579799E+02,1.655303E+02,7.132382E-03,7.963373E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.467111E-02,9.293933E+01,8.190154E-02,9.442673E+02,1.013292E+03,6.974817E-02,1.140112E+03,1.467111E-02,0.000000E+00,0.000000E+00,2.724636E-02,1.726017E+02,1.380072E-01,1.595237E+03,2.111257E+03,8.315065E-02,1.599488E+03,2.724636E-02,0.000000E+00,0.000000E+00
11:45:00,5.165079E-02,3.143544E+02,2.643888E-01,3.069779E+03,3.383190E+03,4.151347E-01,5.907297E+03,5.165079E-02,0.000000E+00,0.000000E+00,3.730654E-01,2.270532E+03,8.144293E-01,9.935648E+03,1.470829E+04,4.927900E-01,1.469076E+04,3.730654E-01,0.000000E+00,0.000000E+00,4.820504E-02,2.933830E+02,6.696863E-02,8.579649E+02,9.213823E+02,9.960565E-02,2.299427E+03,4.820504E-02,0.000000E+00,0.000000E+00,4.820516E-02,2.933838E+02,6.964689E-02,8.878659E+02,9.538515E+02,7.704374E-02,2.047510E+03,4.820516E-02,0.000000E+00,0.000000E+00,3.353389E-02,2.040922E+02,1.588640E-01,1.849692E+03,2.207514E+03,1.202050E-01,2.168097E+03,3.353389E-02,0.000000E+00,0.000000E+00,1.047938E-02,6.377904E+01,3.485948E-01,3.914962E+03,4.434437E+03,1.927847E-01,2.410634E+03,1.047938E-02,0.000000E+00,0.000000E+00,3.772573E-02,2.296044E+02,5.945992E-01,6.723682E+03,7.788806E+03,4.990971E-01,6.501737E+03,3.772573E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.422951E-02,1.588679E+02,1.664343E+02,7.009673E-03,7.826367E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.467111E-02,8.929059E+01,8.317267E-02,9.621071E+02,1.031557E+03,6.936227E-02,1.135803E+03,1.467111E-02,0.000000E+00,0.000000E+00,2.724636E-02,1.658254E+02,1.389783E-01,1.612847E+03,2.130046E+03,8.267535E-02,1.594181E+03,2.724636E-02,0.000000E+00,0.000000E+00
12:00:00,5.165079E-02,3.015088E+02,2.695742E-01,3.140513E+03,3.456193E+03,4.141079E-01,5.895832E+03,5.165079E-02,0.000000E+00,0.000000E+00,3.730654E-01,2.177749E+03,8.171950E-01,1.005923E+04,1.484704E+04,4.915045E-01,1.467641E+04,3.730654E-01,0.000000E+00,0.000000E+00,4.820504E-02,2.813943E+02,6.982482E-02,9.018399E+02,9.681482E+02,9.906381E-02,2.293378E+03,4.820504E-02,0.000000E+00,0.000000E+00,4.820516E-02,2.813950E+02,7.202297E-02,9.263810E+02,9.947292E+02,7.648647E-02,2.041287E+03,4.820516E-02,0.000000E+00,0.000000E+00,3.353389E-02,1.957523E+02,1.622050E-01,1.895318E+03,2.255689E+03,1.196915E-01,2.162363E+03,3.353389E-02,0.000000E+00,0.000000E+00,1.047938E-02,6.117280E+01,3.457826E-01,3.886185E+03,4.404755E+03,1.916556E-01,2.398027E+03,1.047938E-02,0.000000E+00,0.000000E+00,3.772573E-02,2.202220E+02,5.984313E-01,6.775848E+03,7.840363E+03,4.958836E-01,6.465858E+03,3.772573E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.431104E-02,1.597781E+02,1.673598E+02,6.898334E-03,7.702056E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.467111E-02,8.564184E+01,8.437448E-02,9.791730E+02,1.049021E+03,6.902010E-02,1.131983E+03,1.467111E-02,0.000000E+00,0.000000E+00,2.724636E-02,1.590492E+02,1.399366E-01,1.630313E+03,2.148639E+03,8.225321E-02,1.589468E+03,2.724636E-02,0.000000E+00,0.000000E+00
12:15:00,5.165079E-02,2.912322E+02,2.747313E-01,3.208362E+03,3.526115E+03,4.131608E-01,5.885257E+03,5.165079E-02,0.000000E+00,0.000000E+00,3.730654E-01,2.103523E+03,8.196647E-01,1.016097E+04,1.496141E+04,4.903379E-01,1.466338E+04,3.730654E-01,0.000000E+00,0.000000E+00,4.820504E-02,2.718034E+02,7.269101E-02,9.434289E+02,1.012387E+03,9.857494E-02,2.287919E+03,4.820504E-02,0.000000E+00,0.000000E+00,4.820516E-02,2.718040E+02,7.442646E-02,9.628044E+02,1.033356E+03,7.598226E-02,2.035658E+03,4.820516E-02,0.000000E+00,0.000000E+00,3.353389E-02,1.890803E+02,1.655890E-01,1.939756E+03,2.302560E+03,1.192329E-01,2.157243E+03,3.353389E-02,0.000000E+00,0.000000E+00,1.047938E-02,5.908780E+01,3.421359E-01,3.847570E+03,4.365036E+03,1.906379E-01,2.386664E+03,1.047938E-02,0.000000E+00,0.000000E+00,3.772573E-02,2.127160E+02,6.012448E-01,6.814769E+03,7.878418E+03,4.929781E-01,6.433418E+03,3.772573E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.439244E-02,1.606870E+02,1.682831E+02,6.796837E-03,7.588733E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.467111E-02,8.272285E+01,8.550567E-02,9.947208E+02,1.064924E+03,6.871505E-02,1.128577E+03,1.467111E-02,0.000000E+00,0.000000E+00,2.724636E-02,1.536282E+02,1.408725E-01,1.646176E+03,2.165535E+03,8.187588E-02,1.585255E+03,2.724636E-02,0.000000E+00,0.000000E+00
